CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
4,5,Reputation,5309,10,1160,1525,1147,34325,253
4,5,Reputation,5309,25,1160,3332,1147,35711,253
0,5,Reputation,5309,6,1160,265,1147,41419,253
4,5,Reputation,5309,10,1160,178,1147,41851,253
3,5,Reputation,5309,5,1160,225,1147,46847,253
0,5,Reputation,5309,1,1160,1046,1147,47987,253
4,5,Reputation,5309,1,1160,451,1147,49084,253
2,5,Reputation,5309,3,1160,231,1147,50672,253
0,5,Reputation,5309,2,1160,52,1147,51023,253
0,5,Reputation,5309,2,1160,448,1147,52002,253
0,5,Reputation,5309,5,1160,143,1147,55493,253
4,5,Reputation,5309,2,1160,793,1147,59546,253
1,5,Reputation,5309,1,1160,94,1147,68334,253
2,5,Reputation,5309,4,1160,486,1147,73623,253
3,5,Reputation,5309,4,1160,58,1147,74483,253
0,5,Reputation,5309,4,1160,98,1147,78314,253
0,5,Reputation,5309,0,1160,73,1147,79486,253
2,5,Reputation,5309,1,1160,54,1147,80520,253
6,5,Reputation,5309,4,1160,318,1147,82292,253
2,5,Reputation,5309,2,1160,26,1147,110686,253
0,55,Reputation,4701,6,1408,170,839,3193,264
2,55,Reputation,4701,7,1408,238,839,4065,264
2,55,Reputation,4701,2,1408,448,839,4884,264
1,55,Reputation,4701,1,1408,1345,839,5081,264
9,55,Reputation,4701,5,1408,1290,839,6753,264
6,55,Reputation,4701,4,1408,663,839,9735,264
4,55,Reputation,4701,6,1408,1816,839,10856,264
0,55,Reputation,4701,3,1408,384,839,13089,264
11,55,Reputation,4701,5,1408,526,839,17846,264
0,55,Reputation,4701,12,1408,788,839,22504,264
5,55,Reputation,4701,3,1408,178,839,29386,264
2,55,Reputation,4701,5,1408,157,839,49287,264
4,1,Reputation,1272,17,108,23985,335,486,266
0,1,Reputation,1272,5,108,571,335,548,266
3,1,Reputation,1272,6,108,1430,335,2513,266
3,1,Reputation,1272,9,108,4810,335,5926,266
3,1,Reputation,1272,11,108,6654,335,10975,266
0,1,Reputation,1272,3,108,391,335,11898,266
0,1,Reputation,1272,1,108,15,335,111168,266
3,0,Reputation,1384,6,17,579,87,1274,273
10,0,Reputation,1384,5,17,962,87,1883,273
4,0,Reputation,1384,3,17,111,87,76635,273
0,0,Reputation,1384,2,17,29,87,78941,273
3,0,Reputation,1384,4,17,251,87,78949,273
1,0,Reputation,1384,1,17,240,87,79799,273
1,0,Reputation,1384,13,17,393,87,80196,273
13,0,Reputation,1384,8,17,206,87,81552,273
1,0,Reputation,1384,3,17,95,87,83868,273
7,0,Reputation,1384,2,17,43,87,85859,273
12,0,Reputation,1384,5,17,119,87,86664,273
1,0,Reputation,1384,27,17,601,87,86767,273
2,0,Reputation,847,6,19,6064,73,1133,287
4,0,Reputation,847,3,19,213,73,1261,287
0,0,Reputation,847,4,19,655,73,3173,287
0,0,Reputation,847,11,19,1204,73,7527,287
0,0,Reputation,847,2,19,77,73,8338,287
0,0,Reputation,847,4,19,116,73,9203,287
8,0,Reputation,847,9,19,347,73,11878,287
3,0,Reputation,847,7,19,5068,73,16608,287
5,0,Reputation,847,0,19,57,73,20723,287
3,0,Reputation,847,1,19,515,73,28605,287
0,0,Reputation,847,3,19,473,73,37611,287
2,0,Reputation,847,9,19,219,73,38401,287
0,0,Reputation,1994,17,62,778,523,927,319
0,0,Reputation,1994,15,62,287,523,6518,319
5,0,Reputation,1994,21,62,966,523,7029,319
1,0,Reputation,1994,18,62,574,523,9695,319
2,4,Reputation,1233,21,75,5405,104,672,333
0,4,Reputation,1233,9,75,869,104,3892,333
0,4,Reputation,1233,1,75,1403,104,4368,333
0,4,Reputation,1233,10,75,8585,104,7070,333
4,4,Reputation,1233,2,75,1178,104,7074,333
2,4,Reputation,1233,3,75,401,104,9003,333
1,4,Reputation,1233,1,75,177,104,9307,333
0,4,Reputation,1233,12,75,5656,104,9358,333
0,4,Reputation,1233,4,75,286,104,9744,333
0,4,Reputation,1233,2,75,662,104,9745,333
2,4,Reputation,1233,3,75,888,104,9951,333
2,4,Reputation,1233,1,75,1610,104,10700,333
0,4,Reputation,1233,6,75,2128,104,11033,333
0,4,Reputation,1233,16,75,2765,104,11064,333
1,4,Reputation,1233,28,75,8108,104,11109,333
0,4,Reputation,1233,6,75,233,104,11500,333
2,4,Reputation,1233,2,75,5821,104,11724,333
0,4,Reputation,1233,4,75,4937,104,11924,333
0,4,Reputation,1233,2,75,134,104,11936,333
1,4,Reputation,1233,6,75,1454,104,11950,333
0,4,Reputation,1233,4,75,1251,104,11985,333
4,4,Reputation,1233,4,75,132,104,12443,333
0,4,Reputation,1233,15,75,5250,104,12525,333
2,4,Reputation,1233,1,75,592,104,12549,333
2,4,Reputation,1233,2,75,168,104,12606,333
0,4,Reputation,1233,1,75,1257,104,12623,333
6,4,Reputation,1233,1,75,121,104,12683,333
13,4,Reputation,1233,1,75,900,104,12706,333
4,4,Reputation,1233,1,75,256,104,12779,333
7,4,Reputation,1233,0,75,216,104,12816,333
0,4,Reputation,1233,10,75,2000,104,12857,333
0,4,Reputation,1233,1,75,247,104,12890,333
0,4,Reputation,1233,4,75,1374,104,13267,333
0,4,Reputation,1233,5,75,1931,104,14158,333
3,4,Reputation,1233,1,75,125,104,14168,333
0,4,Reputation,1233,8,75,688,104,14175,333
2,4,Reputation,1233,1,75,149,104,14294,333
3,4,Reputation,1233,3,75,1276,104,14360,333
5,4,Reputation,1233,0,75,88,104,17271,333
2,4,Reputation,1233,7,75,8341,104,17391,333
0,4,Reputation,1233,2,75,167,104,18263,333
0,0,Reputation,3039,6,125,958,363,1060,339
0,0,Reputation,3039,9,125,2141,363,1713,339
0,0,Reputation,3039,5,125,704,363,1812,339
0,0,Reputation,3039,7,125,2133,363,2220,339
2,0,Reputation,3039,3,125,160,363,3885,339
2,0,Reputation,3039,1,125,2354,363,4762,339
0,0,Reputation,3039,6,125,1448,363,5206,339
0,0,Reputation,3039,5,125,2454,363,5808,339
0,0,Reputation,3039,8,125,2663,363,5952,339
0,0,Reputation,3039,11,125,2218,363,6214,339
0,0,Reputation,3039,3,125,639,363,6442,339
1,0,Reputation,3039,4,125,1640,363,8504,339
0,0,Reputation,3039,1,125,536,363,9124,339
7,0,Reputation,3039,8,125,6776,363,9500,339
5,0,Reputation,3039,2,125,497,363,11341,339
0,0,Reputation,3039,4,125,845,363,21112,339
0,0,Reputation,3039,2,125,1388,363,33327,339
0,0,Reputation,3039,3,125,141,363,60640,339
2,2,Reputation,793,6,236,1368,99,1430,352
2,2,Reputation,793,3,236,468,99,1441,352
0,2,Reputation,5442,5,115,710,671,1169,364
0,2,Reputation,5442,7,115,1369,671,1399,364
0,2,Reputation,5442,5,115,470,671,1649,364
1,2,Reputation,5442,10,115,1270,671,2401,364
0,2,Reputation,5442,17,115,439,671,2956,364
0,2,Reputation,5442,7,115,310,671,3928,364
6,2,Reputation,5442,121,115,10402,671,4551,364
3,2,Reputation,5442,14,115,1567,671,6208,364
2,2,Reputation,5442,13,115,592,671,6312,364
8,2,Reputation,5442,11,115,713,671,6318,364
3,2,Reputation,5442,5,115,145,671,7676,364
2,2,Reputation,5442,7,115,741,671,8088,364
2,2,Reputation,5442,2,115,120,671,8459,364
0,2,Reputation,5442,6,115,799,671,8798,364
8,2,Reputation,5442,8,115,538,671,8972,364
0,2,Reputation,5442,5,115,284,671,9352,364
0,2,Reputation,5442,6,115,1102,671,9354,364
1,2,Reputation,5442,12,115,899,671,9990,364
1,2,Reputation,5442,8,115,400,671,10002,364
4,2,Reputation,5442,40,115,1813,671,10510,364
2,2,Reputation,5442,10,115,527,671,11070,364
0,2,Reputation,5442,6,115,618,671,11165,364
0,2,Reputation,5442,4,115,486,671,11176,364
1,2,Reputation,5442,5,115,103,671,11903,364
1,2,Reputation,5442,4,115,171,671,12194,364
7,2,Reputation,5442,9,115,579,671,12602,364
1,2,Reputation,5442,5,115,303,671,12805,364
4,2,Reputation,5442,4,115,159,671,14241,364
0,2,Reputation,5442,20,115,1054,671,15768,364
0,2,Reputation,5442,1,115,323,671,18484,364
0,2,Reputation,5442,7,115,239,671,19175,364
1,2,Reputation,5442,1,115,98,671,21783,364
3,2,Reputation,5442,1,115,75,671,21957,364
0,2,Reputation,5442,6,115,237,671,22895,364
2,2,Reputation,5442,4,115,490,671,23313,364
6,2,Reputation,5442,5,115,1039,671,23317,364
0,2,Reputation,5442,1,115,314,671,24070,364
9,2,Reputation,5442,90,115,7545,671,26450,364
0,2,Reputation,5442,8,115,1834,671,26537,364
8,2,Reputation,5442,3,115,104,671,26902,364
2,2,Reputation,5442,24,115,3273,671,27345,364
0,2,Reputation,5442,4,115,100,671,33468,364
1,2,Reputation,5442,1,115,48,671,38929,364
1,2,Reputation,5442,2,115,232,671,59289,364
1,2,Reputation,5442,0,115,53,671,77279,364
0,2,Reputation,5442,1,115,80,671,78650,364
0,2,Reputation,5442,1,115,39,671,100404,364
0,2,Reputation,5442,0,115,14,671,106094,364
0,0,Reputation,891,7,55,497,185,2439,386
0,0,Reputation,891,6,55,525,185,2559,386
4,0,Reputation,891,97,55,37144,185,2641,386
1,0,Reputation,891,8,55,108,185,3130,386
2,0,Reputation,891,7,55,176,185,5049,386
0,0,Reputation,891,3,55,131,185,6899,386
3,0,Reputation,891,1,55,106,185,7990,386
0,0,Reputation,891,8,55,7690,185,8472,386
0,0,Reputation,891,3,55,26,185,11262,386
8,0,Reputation,891,10,55,1677,185,13690,386
0,0,Reputation,891,2,55,144,185,15687,386
0,6,Reputation,6906,4,394,1161,1070,2219,401
4,6,Reputation,6906,8,394,744,1070,12651,401
6,6,Reputation,6906,7,394,325,1070,19717,401
8,6,Reputation,6906,27,394,2322,1070,20295,401
0,6,Reputation,6906,3,394,144,1070,21096,401
3,6,Reputation,6906,2,394,52,1070,24235,401
4,6,Reputation,6906,2,394,123,1070,26387,401
1,6,Reputation,6906,2,394,126,1070,26543,401
2,6,Reputation,6906,5,394,797,1070,26988,401
2,6,Reputation,6906,5,394,1129,1070,33364,401
0,6,Reputation,6906,3,394,94,1070,45599,401
0,6,Reputation,6906,2,394,135,1070,49885,401
1,6,Reputation,6906,3,394,123,1070,51663,401
2,6,Reputation,6906,6,394,449,1070,54986,401
0,6,Reputation,6906,8,394,106,1070,63957,401
0,6,Reputation,6906,6,394,107,1070,108096,401
0,1,Reputation,2133,3,28,393,272,964,438
3,1,Reputation,2133,50,28,2732,272,1164,438
2,1,Reputation,2133,9,28,1034,272,1385,438
1,1,Reputation,2133,1,28,998,272,29117,438
0,1,Reputation,2031,13,152,4121,268,4040,439
0,1,Reputation,2031,1,152,1395,268,4200,439
0,1,Reputation,2031,33,152,4284,268,4272,439
1,1,Reputation,2031,13,152,2430,268,4284,439
0,1,Reputation,2031,6,152,532,268,4371,439
0,1,Reputation,2031,6,152,2012,268,4543,439
2,1,Reputation,2031,11,152,2024,268,4575,439
0,1,Reputation,2031,4,152,1196,268,4603,439
3,1,Reputation,2031,9,152,8532,268,4612,439
0,1,Reputation,2031,11,152,301,268,4624,439
0,1,Reputation,2031,18,152,2764,268,4663,439
0,1,Reputation,2031,1,152,742,268,4934,439
0,1,Reputation,2031,6,152,931,268,4936,439
0,1,Reputation,2031,7,152,1568,268,4980,439
0,1,Reputation,2031,4,152,375,268,4999,439
1,1,Reputation,2031,2,152,738,268,5004,439
0,1,Reputation,2031,4,152,175,268,9341,439
0,1,Reputation,2031,6,152,461,268,9467,439
0,1,Reputation,2031,6,152,299,268,9544,439
8,1,Reputation,2031,4,152,167,268,10703,439
6,21,Reputation,6431,12,857,1787,973,2067,442
2,21,Reputation,6431,25,857,25960,973,3559,442
1,21,Reputation,6431,28,857,9926,973,6127,442
8,21,Reputation,6431,11,857,4554,973,14088,442
3,21,Reputation,6431,8,857,2646,973,14947,442
2,21,Reputation,6431,19,857,7737,973,15102,442
11,21,Reputation,6431,4,857,2263,973,23833,442
3,21,Reputation,6431,2,857,982,973,23874,442
0,21,Reputation,6431,4,857,4696,973,26523,442
6,21,Reputation,6431,10,857,385,973,28169,442
4,21,Reputation,6431,24,857,10693,973,28730,442
6,21,Reputation,6431,3,857,706,973,38493,442
0,21,Reputation,6431,2,857,200,973,38639,442
3,21,Reputation,6431,8,857,1441,973,70783,442
0,21,Reputation,6431,5,857,703,973,71172,442
4,21,Reputation,6431,7,857,427,973,72626,442
2,21,Reputation,6431,5,857,162,973,81166,442
3,11,Reputation,2908,14,444,5188,265,1521,485
2,11,Reputation,2908,33,444,6451,265,3713,485
2,11,Reputation,2908,7,444,853,265,4086,485
0,11,Reputation,2908,17,444,674,265,11050,485
4,11,Reputation,2908,9,444,1279,265,20583,485
0,4,Reputation,909,6,87,215,96,10719,493
0,4,Reputation,909,1,87,102,96,31097,493
0,4,Reputation,2092,5,32,235,272,14804,495
15,4,Reputation,2092,21,32,632,272,30729,495
9,4,Reputation,1796,15,33,1880,516,949,511
2,4,Reputation,1796,3,33,174,516,1469,511
3,4,Reputation,1796,7,33,427,516,1621,511
1,4,Reputation,1796,4,33,294,516,1674,511
2,4,Reputation,1796,3,33,274,516,1681,511
0,4,Reputation,1796,5,33,358,516,1923,511
2,4,Reputation,1796,2,33,85,516,2079,511
5,4,Reputation,1796,7,33,2105,516,2397,511
5,4,Reputation,1796,8,33,1965,516,2423,511
8,4,Reputation,1796,16,33,1613,516,2828,511
0,4,Reputation,1796,3,33,125,516,3963,511
0,4,Reputation,1796,6,33,258,516,4564,511
3,4,Reputation,1796,4,33,246,516,4988,511
1,4,Reputation,1796,4,33,527,516,11539,511
0,4,Reputation,1796,4,33,101,516,19155,511
3,4,Reputation,1796,3,33,100,516,32666,511
0,4,Reputation,1796,3,33,123,516,34988,511
3,4,Reputation,1796,2,33,128,516,45151,511
3,0,Reputation,2133,69,65,66972,205,1337,521
4,0,Reputation,1273,2,58,930,142,3381,557
1,0,Reputation,1273,7,58,1271,142,3556,557
1,0,Reputation,1273,4,58,477,142,3856,557
2,0,Reputation,1273,2,58,218,142,4733,557
2,0,Reputation,1273,3,58,292,142,5746,557
1,0,Reputation,1273,2,58,136,142,5868,557
5,0,Reputation,1273,14,58,920,142,6314,557
1,0,Reputation,1273,6,58,170,142,8240,557
5,0,Reputation,1273,7,58,542,142,10592,557
3,0,Reputation,1273,13,58,402,142,11436,557
1,0,Reputation,1273,10,58,208,142,11897,557
3,0,Reputation,1273,10,58,230,142,19705,557
4,0,Reputation,1273,5,58,84,142,22595,557
1,0,Reputation,1273,3,58,114,142,25971,557
2,0,Reputation,1273,3,58,93,142,26766,557
5,0,Reputation,1273,2,58,65,142,30237,557
0,0,Reputation,1273,2,58,155,142,35668,557
1,11,Reputation,2002,20,155,18993,186,1805,561
0,11,Reputation,2002,8,155,1622,186,1935,561
0,11,Reputation,2002,7,155,3186,186,3113,561
3,11,Reputation,2002,16,155,15981,186,12128,561
10,11,Reputation,2002,47,155,2077,186,14226,561
1,11,Reputation,2002,3,155,2619,186,15187,561
0,11,Reputation,2002,3,155,334,186,15444,561
1,11,Reputation,2002,2,155,2640,186,16319,561
0,11,Reputation,2002,11,155,25197,186,18082,561
1,11,Reputation,2002,5,155,910,186,19703,561
5,11,Reputation,2002,19,155,2308,186,27038,561
5,11,Reputation,2002,47,155,2299,186,40769,561
0,23,Reputation,2400,10,692,1991,293,961,582
0,23,Reputation,2400,8,692,1920,293,1881,582
4,23,Reputation,2400,2,692,231,293,1944,582
0,23,Reputation,2400,6,692,511,293,4043,582
0,23,Reputation,2400,14,692,7749,293,5250,582
4,23,Reputation,2400,5,692,119,293,6097,582
4,23,Reputation,2400,7,692,277,293,9306,582
12,23,Reputation,2400,3,692,1004,293,25343,582
0,23,Reputation,2400,5,692,1258,293,36294,582
14,23,Reputation,2400,3,692,175,293,40572,582
0,23,Reputation,2400,1,692,58,293,57701,582
4,23,Reputation,2400,4,692,1384,293,58031,582
2,23,Reputation,2400,0,692,59,293,62655,582
0,23,Reputation,2400,2,692,40,293,63569,582
1,23,Reputation,2400,5,692,309,293,73084,582
2,23,Reputation,2400,3,692,86,293,85896,582
2,23,Reputation,2400,0,692,27,293,100975,582
3,0,Reputation,1034,6,38,1409,185,1099,588
2,0,Reputation,1034,8,38,286,185,1228,588
2,0,Reputation,1034,3,38,5222,185,1278,588
1,0,Reputation,1034,4,38,8479,185,1531,588
0,0,Reputation,1034,11,38,11533,185,1818,588
2,0,Reputation,1034,1,38,292,185,2154,588
0,0,Reputation,1034,7,38,2792,185,2886,588
0,0,Reputation,1034,4,38,1875,185,3112,588
0,0,Reputation,1034,5,38,172,185,3232,588
0,0,Reputation,1034,8,38,633,185,3584,588
2,0,Reputation,1034,2,38,733,185,3586,588
0,0,Reputation,1034,4,38,5994,185,4539,588
0,0,Reputation,1034,2,38,1197,185,4568,588
5,0,Reputation,1034,8,38,3303,185,5195,588
0,0,Reputation,1034,3,38,573,185,5247,588
1,0,Reputation,1034,6,38,767,185,6448,588
4,0,Reputation,1034,2,38,181,185,6481,588
3,0,Reputation,1034,11,38,16486,185,6505,588
2,0,Reputation,1034,3,38,448,185,6562,588
1,0,Reputation,1034,8,38,896,185,6660,588
0,0,Reputation,1034,5,38,616,185,6740,588
1,0,Reputation,1034,2,38,212,185,7190,588
2,0,Reputation,1034,5,38,933,185,7826,588
0,0,Reputation,1034,8,38,1707,185,8306,588
0,0,Reputation,1034,7,38,200,185,8748,588
2,0,Reputation,1034,4,38,5781,185,10926,588
0,0,Reputation,1034,3,38,2247,185,20013,588
3,0,Reputation,1034,1,38,591,185,20533,588
0,0,Reputation,1034,1,38,98,185,20699,588
3,0,Reputation,1034,2,38,1270,185,20854,588
1,0,Reputation,1034,2,38,518,185,20861,588
1,0,Reputation,1034,0,38,66,185,20862,588
1,0,Reputation,1034,4,38,1268,185,20864,588
0,0,Reputation,1034,3,38,1189,185,22392,588
1,0,Reputation,1034,3,38,180,185,22935,588
0,0,Reputation,1034,1,38,157,185,30720,588
0,0,Reputation,1034,1,38,168,185,31121,588
2,0,Reputation,1034,0,38,54,185,32808,588
0,0,Reputation,1034,1,38,159,185,33151,588
0,0,Reputation,1034,2,38,2842,185,35841,588
0,0,Reputation,1034,2,38,1434,185,38541,588
0,0,Reputation,1034,1,38,166,185,38577,588
0,0,Reputation,1034,3,38,473,185,40732,588
4,0,Reputation,1034,1,38,221,185,52053,588
1,0,Reputation,1034,0,38,50,185,92127,588
0,0,Reputation,1034,0,38,22,185,92678,588
0,0,Reputation,1034,0,38,28,185,96716,588
0,0,Reputation,1034,1,38,61,185,102973,588
0,0,Reputation,1034,3,38,245,185,111423,588
1,0,Reputation,1034,0,38,26,185,111682,588
1,0,Reputation,1034,0,38,13,185,114407,588
2,17,Reputation,13478,11,283,1560,1286,1797,601
2,17,Reputation,13478,14,283,1309,1286,3412,601
0,17,Reputation,13478,1,283,70,1286,12750,601
2,17,Reputation,13478,11,283,1344,1286,16013,601
12,17,Reputation,13478,6,283,166,1286,22125,601
4,17,Reputation,13478,4,283,174,1286,61895,601
0,17,Reputation,13478,6,283,119,1286,67367,601
8,17,Reputation,13478,4,283,52,1286,112827,601
5,49,Reputation,10647,2,683,524,1225,2510,603
0,49,Reputation,10647,2,683,366,1225,2555,603
5,49,Reputation,10647,6,683,625,1225,2613,603
0,49,Reputation,10647,5,683,827,1225,2972,603
2,49,Reputation,10647,6,683,867,1225,3446,603
0,49,Reputation,10647,3,683,3907,1225,3890,603
5,49,Reputation,10647,6,683,2461,1225,4017,603
2,49,Reputation,10647,-1,683,880,1225,4437,603
0,49,Reputation,10647,3,683,159,1225,6971,603
2,49,Reputation,10647,9,683,315,1225,7336,603
0,49,Reputation,10647,3,683,118,1225,7370,603
4,49,Reputation,10647,6,683,144,1225,7817,603
2,49,Reputation,10647,4,683,142,1225,11975,603
0,49,Reputation,10647,7,683,187,1225,13516,603
3,49,Reputation,10647,2,683,301,1225,17527,603
0,49,Reputation,10647,3,683,201,1225,20241,603
3,49,Reputation,10647,0,683,105,1225,26256,603
4,49,Reputation,10647,5,683,202,1225,27190,603
0,49,Reputation,10647,1,683,152,1225,27202,603
3,49,Reputation,10647,4,683,997,1225,29091,603
2,49,Reputation,10647,4,683,59,1225,29705,603
7,49,Reputation,10647,9,683,818,1225,30652,603
3,49,Reputation,10647,4,683,132,1225,32833,603
4,49,Reputation,10647,12,683,299,1225,34221,603
7,49,Reputation,10647,1,683,114,1225,40819,603
0,49,Reputation,10647,2,683,191,1225,49361,603
0,49,Reputation,10647,0,683,76,1225,53089,603
0,49,Reputation,10647,1,683,31,1225,53097,603
2,49,Reputation,10647,3,683,155,1225,57172,603
5,49,Reputation,10647,2,683,298,1225,57551,603
0,49,Reputation,10647,4,683,94,1225,57940,603
6,49,Reputation,10647,10,683,421,1225,58107,603
6,49,Reputation,10647,6,683,325,1225,62317,603
0,49,Reputation,10647,1,683,40,1225,63195,603
9,49,Reputation,10647,6,683,126,1225,64766,603
7,49,Reputation,10647,4,683,148,1225,71003,603
2,49,Reputation,10647,3,683,45,1225,97663,603
3,49,Reputation,10647,4,683,87,1225,103253,603
3,49,Reputation,10647,4,683,55,1225,108396,603
3,49,Reputation,10647,5,683,78,1225,111288,603
2,49,Reputation,10647,6,683,121,1225,113124,603
0,49,Reputation,10647,0,683,28,1225,115243,603
0,1,Reputation,691,17,44,7710,113,11127,609
2,1,Reputation,691,10,44,1023,113,11384,609
2,1,Reputation,691,1,44,100,113,11970,609
0,1,Reputation,691,1,44,430,113,20370,609
0,1,Reputation,691,4,44,125,113,37473,609
0,1,Reputation,691,5,44,105,113,38010,609
0,1,Reputation,691,4,44,276,113,96247,609
0,1,Reputation,691,0,44,45,113,97316,609
0,1,Reputation,691,1,44,33,113,97653,609
4,1,Reputation,691,3,44,94,113,105133,609
17,1,Reputation,691,2,44,105,113,111421,609
0,7,Reputation,2320,11,1273,1572,203,6275,656
0,0,Reputation,1855,6,71,2987,105,2099,666
2,0,Reputation,1855,54,71,9927,105,2516,666
0,0,Reputation,1855,13,71,430,105,2906,666
1,0,Reputation,1855,38,71,1681,105,3392,666
9,0,Reputation,1855,22,71,1001,105,23617,666
0,82,Reputation,44152,7,2156,290,7357,7053,686
0,82,Reputation,44152,10,2156,251,7357,7785,686
0,82,Reputation,44152,3,2156,82,7357,12105,686
0,82,Reputation,44152,3,2156,1395,7357,13334,686
6,82,Reputation,44152,2,2156,674,7357,14374,686
8,82,Reputation,44152,33,2156,2172,7357,20977,686
0,82,Reputation,44152,9,2156,2086,7357,22035,686
0,82,Reputation,44152,8,2156,1689,7357,22406,686
10,82,Reputation,44152,5,2156,219,7357,24155,686
3,82,Reputation,44152,1,2156,119,7357,26717,686
7,82,Reputation,44152,0,2156,286,7357,28298,686
6,82,Reputation,44152,3,2156,196,7357,28478,686
4,82,Reputation,44152,2,2156,406,7357,29005,686
6,82,Reputation,44152,21,2156,629,7357,38471,686
2,82,Reputation,44152,7,2156,613,7357,46569,686
4,82,Reputation,44152,5,2156,474,7357,49762,686
9,82,Reputation,44152,3,2156,287,7357,51295,686
5,82,Reputation,44152,6,2156,151,7357,58073,686
2,82,Reputation,44152,4,2156,113,7357,61428,686
2,82,Reputation,44152,4,2156,154,7357,63505,686
8,82,Reputation,44152,2,2156,158,7357,64227,686
5,82,Reputation,44152,5,2156,162,7357,64409,686
10,82,Reputation,44152,23,2156,752,7357,65276,686
0,82,Reputation,44152,4,2156,164,7357,77037,686
3,82,Reputation,44152,2,2156,162,7357,80330,686
0,82,Reputation,44152,3,2156,202,7357,83185,686
0,82,Reputation,44152,11,2156,206,7357,92285,686
4,82,Reputation,44152,3,2156,82,7357,95083,686
0,82,Reputation,44152,2,2156,64,7357,95376,686
0,82,Reputation,44152,1,2156,16,7357,97693,686
9,82,Reputation,44152,2,2156,50,7357,111518,686
0,18,Reputation,2282,6,136,2609,182,4569,696
2,18,Reputation,2282,15,136,1716,182,6856,696
5,18,Reputation,2282,8,136,2599,182,7775,696
0,18,Reputation,2282,1,136,594,182,24442,696
2,1,Reputation,1895,6,225,535,312,1321,776
4,1,Reputation,1895,65,225,34617,312,1576,776
